words,polarity,negativeCounter,neutralCounter,positiveCounter,iteration
наперед,0,0,5,0,2
заздалегідь,0,0,3,0,2
авансувати,0,0,1,0,3
давати_аванс,0,0,1,0,4
платити_наперед,0,0,1,0,4
фінансувати,0,0,1,0,2
авантура,0,0,4,0,2
афера,0,0,2,0,2
дурисвітство,0,0,3,0,3
пройдисвітство,0,0,1,0,3
оборудка,0,0,3,0,3
шахрайство,0,0,4,0,3
ошуканство,0,0,2,0,3
обман,0,0,5,0,3
пригода,0,0,6,1,2
халепа,0,0,6,0,2
ризик,0,0,2,0,3
небезпека,0,0,4,0,3
авантурний,0,0,2,1,3
ризикований,0,0,3,0,3
небезпечний,0,0,4,0,2
пригодницький,+,0,0,1,2
авантурницький,0,0,1,0,4
пройдисвітський,0,0,1,0,4
авантурник,0,0,2,0,4
авантурист,0,0,3,0,4
аферист,0,0,5,0,4
пройдисвіт,0,0,2,0,3
дурисвіт,0,0,4,0,4
шахрай,0,0,5,0,4
ошуканець,0,0,5,0,4
ризикант,0,0,1,0,4
відчайдух,A,0,1,1,3
урвиголова,0,0,2,0,3
шукач_пригод,0,0,1,0,5
знайдибіда,0,0,1,0,5
аварія,0,1,2,0,2
випадок,0,0,1,0,1
інцидент,0,0,3,0,2
катастрофа,0,0,3,0,3
невдача,0,1,3,0,3
нещастя,0,0,1,0,2
прикра_пригода,0,0,1,0,3
біда,0,1,2,1,2
лихо,A,0,1,1,2
шкода,A,2,2,0,1
пошкодження,0,0,1,0,2
зіпсуття,0,0,1,0,3
несправність,-,1,0,0,2
неполадки,0,0,1,0,3
авдиторія,+,0,0,1,2
заля,U,0,0,0,2
кляса,+,0,1,3,2
кімната,+,0,1,3,3
слухачі,+,0,0,1,2
слухацтво,+,0,0,1,2
глядачі,+,0,0,1,2
глядацтво,+,0,0,1,2
авдієнція,A,0,1,1,3
приняття,+,0,0,1,3
прийом,+,0,0,1,2
розмова,0,0,3,0,2
зустріч,0,0,3,1,3
авеню,U,0,0,0,3
вулиця,U,0,0,0,2
авжеж,0,0,1,0,1
розуміється,0,0,3,0,1
нема_слова,0,0,2,0,2
годі_й_казати,0,0,1,0,2
а_так,0,0,1,0,2
що_правда,0,0,1,0,2
то_правда,0,0,1,0,2
так,0,0,1,0,0
еге,0,0,2,0,1
ага,0,0,1,0,2
атож,0,0,2,0,1
якраз,0,0,8,0,1
отож,0,0,3,0,1
авіоносець,U,0,0,0,-1
авіоматка,U,0,0,0,-1
літаконосець,U,0,0,0,-1
авіятор,0,0,1,0,2
повітроплавець,0,0,1,0,3
аеронавт,0,0,1,0,3
пілот,0,0,1,0,3
летун,0,0,1,0,3
літун,0,0,4,0,3
льотчик,0,0,2,0,3
ас,0,0,1,0,1
авіяція,0,0,1,0,3
повітроплавання,0,0,1,0,4
повітроплавство,0,0,1,0,4
аеронавтика,0,0,2,0,4
летунство,0,0,1,0,4
повітряні_сили,0,0,1,0,4
повітряний_флот,0,0,1,0,4
авкціон,0,0,2,0,2
торг,0,0,4,0,2
торги,0,0,3,0,2
випродаж,0,0,1,0,1
продаж_з_торгів,0,0,1,0,3
ліцитація,0,0,1,0,3
аврал,0,0,1,0,3
тривога,0,0,1,0,2
авреоля,A,0,2,2,3
вінець,0,0,2,0,2
автентичний,0,0,1,0,2
справжній,0,0,7,3,2
правдивий,+,0,1,5,2
справдешній,0,0,2,0,3
непідробний,A,0,2,2,2
оригінальний,0,0,1,0,1
першоджерельний,0,0,1,0,3
автовідповідач,U,0,0,0,-1
автосекрета,U,0,0,0,-1
автодафе,0,0,2,0,4
живоспалення,0,0,1,0,5
смерть_на_вогнищі,0,0,1,0,5
страта,0,0,2,0,3
вирок_смерти,0,0,1,0,5
автокефальний,0,0,1,0,1
це,0,0,1,0,0
самокерований,0,0,1,0,2
самостійний,0,0,2,0,1
незалежний,0,0,3,0,2
непідлеглий,0,0,3,0,2
непідпорядкований,0,0,2,0,2
автомат,+,0,0,2,4
автоматичний_механізм,+,0,0,1,5
саморух,+,0,0,1,5
робот,+,0,0,2,4
істукан,+,0,0,1,3
пістоль-кулемет,+,0,0,1,5
автоматичний,0,0,3,0,4
машинальний,0,0,3,0,4
несвідомий,0,0,1,0,4
бездушний,0,0,8,0,3
саморушний,0,0,1,0,5
самодіючий,0,0,2,0,5
автомобіль,+,0,0,1,4
авто,+,0,0,3,4
автомашина,+,0,0,2,4
машина,+,0,0,2,3
самохід,+,0,0,1,5
самотяг,+,0,0,1,5
самопер,+,0,0,1,5
автономія,0,0,1,0,4
самоврядування,0,0,1,0,5
самостійність,U,0,0,0,3
незалежність,0,0,1,0,3
непідпорядкованість,0,0,1,0,5
автопсія,0,0,1,0,4
розтин,0,0,2,1,4
секція,0,0,6,0,3
автор,+,0,2,3,3
творець,+,0,1,2,3
сотворитель,+,0,1,2,3
винахідник,0,0,1,0,3
проектувальник,+,0,0,1,4
укладач,+,0,1,2,4
упорядник,0,0,2,1,3
поет,+,0,0,1,2
віршомаз,+,0,0,2,3
письменник,+,0,0,2,3
писака,+,0,0,4,4
авторитарний,+,0,1,2,3
диктаторський,A,0,1,1,4
самодержавний,+,0,0,1,2
автократичний,+,0,0,1,4
монархічний,+,0,0,1,2
тоталітарний,+,0,0,2,4
тоталітаристичний,+,0,0,1,4
деспотичний,0,0,1,0,3
тиранічний,0,0,3,1,3
авторитет,0,0,1,0,1
престиж,0,0,1,0,2
репутація,0,0,2,0,2
вага,0,0,3,0,2
значення,0,0,4,0,2
вплив,0,0,3,1,2
знавець,0,0,1,0,0
фахівець,0,0,6,0,1
спеціяліст,0,0,8,0,1
спец,0,0,2,0,1
ерудит,0,0,5,0,1
повага,0,0,1,0,2
довіра,0,0,1,0,2
авторитетний,+,0,2,3,3
престижевий,+,0,0,1,4
престижний,+,0,0,1,4
впливовий,+,0,0,2,3
поважний,+,0,2,5,2
ваговитий,+,0,2,5,3
ерудований,A,0,1,1,4
кваліфікований,0,0,5,0,2
що_знає_діло,+,0,0,1,4
упевнений,0,0,1,0,2
абориген,A,0,1,1,5
авул,+,0,0,1,4
село,+,0,0,4,3
агнець,U,0,0,0,-1
ягня,U,0,0,0,-1
ягнятко,U,0,0,0,-1
агов,0,0,1,0,4
агу,0,0,1,0,5
агей,0,0,1,0,5
гей,0,0,1,0,5
ей,0,0,1,0,5
галло,0,0,2,0,5
увага,0,0,4,1,3
агонія,+,0,0,1,3
конання,+,0,0,1,4
мука,+,0,0,3,2
передсмертя,+,0,0,1,4
умирання,+,0,0,1,4
аґент,A,0,1,1,2
шпигун,0,0,3,0,3
шпиг,0,0,1,0,3
розвідник,0,0,1,0,3
розвідач,0,0,1,0,3
розвідувач,0,0,1,0,3
донощик,0,0,1,0,3
інформатор,0,0,1,0,3
конфідент,0,0,2,0,3
нюхало,U,0,0,0,3
стукач,0,0,2,0,3
сексот,0,0,1,0,3
фіскал,0,0,4,0,3
провокатор,0,0,1,0,3
представник,0,0,4,1,3
репрезентант,0,0,1,0,3
виконавець,0,1,2,0,1
службовець,+,0,0,1,2
працівник,+,0,0,2,1
комівояжер,U,0,0,0,3
чинник,0,0,1,0,3
фактор,0,0,1,0,3
причина,A,0,1,1,1
аґентство,0,0,1,0,1
агенція,0,0,1,0,2
філія,0,0,1,0,2
відділок,0,0,2,0,2
відділення,0,0,2,0,2
бюро,0,0,3,0,1
заклад,0,0,1,0,0
контора,0,0,2,0,2
агітатор,0,0,2,0,4
пропагандист,0,0,1,0,5
пропагатор,0,0,1,0,5
скоробреха,0,0,1,0,3
підбрехач,0,0,1,0,3
окозамилювач,0,0,2,0,5
аґітувати,0,0,5,0,4
вести_агітацію,0,0,1,0,5
умовляти,0,0,9,0,3
переконувати,0,0,3,0,3
проповідувати,0,0,2,0,3
закликати_до,0,0,1,0,4
аґресивний,0,0,3,0,3
напасницький,0,0,1,0,4
загарбницький,0,0,1,0,4
нападницький,0,0,1,0,4
войовничий,0,0,2,0,4
завойовницький,0,0,1,0,4
напасливий,0,0,1,0,3
здобувчий,0,0,1,0,4
наступальний,0,0,1,0,3
ворожий,0,0,1,0,2
аґресія,0,0,1,0,2
напад,0,0,1,0,1
вдертя,0,0,1,0,3
вломлення,0,0,1,0,3
вторгнення,0,0,1,0,3
інвазія,0,0,3,0,2
експансія,0,0,1,0,3
війна,+,0,2,7,3
аґресор,A,0,1,1,4
загарбник,0,0,1,0,3
завойовник,0,0,1,0,4
здобувець,+,0,0,1,3
конкістадор,0,0,1,0,5
вломник,U,0,0,0,5
окупант,0,1,2,0,4
адаптувати,0,0,4,0,3
пристосовувати,0,0,1,0,2
припасовувати,0,0,8,0,3
приладжувати,0,0,2,0,3
прилаштовувати,0,0,5,0,3
акліматизувати,0,0,1,0,4
принатурювати,0,0,1,0,4
спрощу_вати-скорочувати,0,0,1,0,4
адвентисти,U,0,0,0,-1
суботники,U,0,0,0,-1
сектанти,U,0,0,0,-1
штунди,U,0,0,0,-1
адвокат,0,0,4,0,3
юрист,A,0,1,1,4
правник,0,0,1,0,4
присяжний_повірений,0,0,1,0,4
повірник,0,0,3,0,4
оборонець,0,0,4,0,3
захисник,0,0,4,0,3
заступник,0,0,1,0,2
адекватний,0,0,4,1,2
відповідний,+,0,1,3,1
тотожний,0,0,6,0,2
рівнозначний,0,0,5,0,3
рівний_з,0,0,1,0,3
точнісінький,0,0,3,0,3
такий_самий,0,0,4,0,2
достотний,0,0,6,1,3
достеменний,0,0,6,0,3
викапаний,0,0,2,1,2
око-в-око,0,0,2,0,2
адепт,A,0,1,1,3
прибічник,0,0,4,0,3
прихильник,0,0,4,0,3
послідовник,0,0,4,1,4
визнавець,0,0,4,0,4
ревнитель,0,0,2,0,4
адміністрація,0,0,3,0,3
керівництво,0,0,6,0,3
провід,0,0,1,0,2
начальство,0,0,4,0,3
керівники,A,0,1,1,3
провідники,0,0,1,0,3
начальники,0,0,2,0,4
зверхники,0,0,1,0,4
шефи,0,0,1,0,4
апарат,0,0,2,1,3
управа,0,0,8,0,3
управління,0,0,6,0,3
уряд,0,0,2,1,2
командування,0,0,3,0,3
урядування,A,0,1,1,3
адміністрування,0,0,2,0,4
адресат,U,0,0,0,-1
одержувач,U,0,0,0,-1
відборець,U,0,0,0,-1
аеродром,U,0,0,0,-1
летовище,U,0,0,0,-1
аеропорт,U,0,0,0,-1
аероплян,0,0,2,1,4
літак,0,0,2,1,3
літальний_апарат,0,0,1,0,5
плянер,0,0,2,0,4
моноплян,0,0,1,0,5
біплям,0,0,1,0,5
вертогелікоптер,0,0,1,0,5
оса,0,0,4,0,3
муха,0,0,1,0,5
блоха,+,0,0,1,4
аероплан,0,0,1,0,5
аж,0,0,1,0,0
навіть,0,0,2,0,0
ажень,0,0,1,0,1
коли_це,0,0,1,0,1
як_ось,0,0,1,0,1
раптом,0,0,3,0,1
коли_ж,0,0,1,0,1
поки,0,0,2,0,1
доти,0,0,2,0,1
аж-аж-аж,U,0,0,0,1
дуже,A,0,1,1,0
страшно,0,0,1,0,2
страшенно,0,0,2,0,1
ажіотаж,+,0,1,2,4
збудження,+,0,1,4,3
хвилювання,0,1,2,1,3
гарячка,+,0,1,3,3
лихоманка,+,0,0,3,4
ажурний,+,0,0,4,3
прозорий,+,0,2,4,2
просвітчастий,+,0,0,1,4
про-зористий,+,0,0,1,4
ґратчастий,+,0,0,1,4
мереживний,+,0,0,1,4
тендітний,+,0,0,7,2
делікатний_тонкий,+,0,0,1,4
витончений,+,0,0,7,2
ажуровий,+,0,0,2,3
буквар,+,0,0,1,4
граматка,+,0,0,1,4
початки,0,0,4,1,3
ази,0,0,5,1,3
алфавитний,0,0,2,0,3
основи,0,0,3,0,3
елементи,0,0,3,0,3
засади,A,0,1,1,3
аксіоми,0,0,1,0,4
загальновідоме,0,0,1,0,4
аїр,U,0,0,0,-1
аєр,U,0,0,0,-1
лепеха,U,0,0,0,-1
татарське_зілля,U,0,0,0,-1
айзберґ,+,0,0,1,6
льодова_гора,+,0,0,1,7
колос,+,0,0,3,5
мононебезпека,+,0,0,1,7
акомпаньювати,0,0,2,0,4
пригравати,0,0,1,0,5
супроводити_акомпаньяментом,0,0,1,0,5
акомпанувати,0,0,3,0,4
акорд,+,0,0,2,2
співзвуччя,+,0,0,3,2
співзвучність,+,0,0,3,2
милозвучність,+,0,0,2,2
гармонія,+,0,0,1,1
угода,A,0,2,2,2
злагода,+,0,0,5,2
аксесуар,0,0,3,0,3
ознака,0,0,5,2,2
деталь,0,0,2,0,2
причандал,0,0,1,0,4
предмет,0,0,2,1,2
причандалля,0,0,4,0,3
атрибут,0,0,3,0,3
предмет_бутафорії,0,0,1,0,4
аксіома,0,0,3,2,3
постулят,0,0,3,0,3
очевидність,+,0,0,1,2
очевидь,+,0,0,1,2
правило,0,0,3,0,2
закон,0,0,3,0,2
акт,+,0,1,2,2
дія,+,0,0,3,1
подія,0,0,10,2,2
вчинок,+,1,0,5,2
акція,A,0,2,2,2
процес,+,0,1,2,2
процедура,A,0,1,1,2
указ,A,0,1,1,2
грамота,+,0,0,1,1
постанова,A,0,2,2,2
ухвала,+,0,0,3,2
універсал,A,0,2,2,2
лист,0,0,2,1,2
папір,+,0,1,2,2
бомага,U,0,0,0,3
протокол,0,0,1,0,2
запис,U,0,0,0,3
операція,0,0,4,1,2
подвиг,+,0,1,3,3
діло,0,0,3,1,1
цінний_папір,U,0,0,0,3
активізувати,0,0,2,0,3
пожвавлювати,0,0,1,0,4
спонукувати_до_дії,0,0,1,0,3
розворушувати,0,0,5,0,2
активізуватися,0,0,1,0,5
пожвавлюватися,0,0,1,0,4
ставати_активнішим,0,0,1,0,6
підносити_голову,0,0,1,0,6
активний,0,0,5,0,2
діяльний,0,0,3,1,2
беручкий,+,0,3,5,3
непосидющий,0,0,4,1,3
невтомний,0,0,3,0,2
енергійний,0,0,9,3,3
моторний,+,0,2,4,2
інціятивний,0,0,1,0,3
зарадний,+,0,1,2,3
завзятий,0,0,14,1,3
заповзятий,0,0,5,0,3
наполегливий,0,0,6,0,3
завзятущий,0,0,2,0,3
що_лізе_в_усі_дірки,0,0,1,0,3
живий,0,0,5,3,2
жвавий,0,0,4,3,2
дійовий,0,0,3,1,2
актор,0,0,1,0,0
артист,0,0,1,0,1
лицедій,0,0,1,0,1
комедіянт,0,0,1,0,1
комік,0,0,2,0,1
скоморох,0,0,1,0,1
статист,0,0,1,0,1
кривляка,0,0,1,0,1
придурок,0,0,2,0,1
акторка,U,0,0,0,-1
артистка,U,0,0,0,-1
лицедійка,U,0,0,0,-1
комедіянтка,U,0,0,0,-1
виконавиця,U,0,0,0,-1
актриса,U,0,0,0,-1
актуальний,A,0,2,2,3
злободенний,0,0,1,0,2
сучасний,0,0,3,0,2
який_на_часі,U,0,0,0,4
своєчасний,+,0,0,3,2
важливий,+,0,0,5,2
пекучий,0,0,11,2,3
болючий,0,0,2,1,3
животрепетний,0,0,1,0,3
акула,-,3,0,0,3
хижак,-,2,0,0,2
ненажера,A,1,1,0,4
ненаситець,-,1,0,0,4
жаднюга,-,2,0,0,4
визискувач,-,4,0,0,3
експлуататор,-,2,0,1,3
акумулювати,0,0,2,0,2
призбирувати,0,0,3,0,2
нагромаджувати,0,0,8,0,2
накопичувати,0,0,5,0,2
складати,0,0,6,1,1
зосереджувати,0,0,4,0,2
збирати,0,0,2,0,1
акурат,0,0,1,0,1
точно,0,0,2,0,2
саме,0,0,1,0,0
в_акурат,0,0,1,0,2
в_самий_раз,0,0,2,0,2
достеменно,0,0,10,0,1
достоту,0,0,3,0,1
акуратист,0,0,1,0,4
любитель_точности,0,0,1,0,5
педант,0,0,2,0,3
чепурун,0,0,6,0,4
чистьоха,0,0,2,0,5
чистюля,0,0,1,0,5
чистун,0,0,2,0,5
чистюк,0,0,2,0,5
чистоплюй,0,0,1,0,5
акуратний,+,0,1,5,3
охайний,+,0,1,4,3
чепурний,+,0,0,6,2
кукібний,+,0,0,3,3
точний,0,0,11,4,3
пунктуальний,+,0,1,3,3
педантичний,0,0,2,0,2
старанний,+,0,0,5,2
ретельний,+,0,1,5,2
справний,+,0,0,4,3
акушерка,+,0,0,1,3
повитуха,+,0,0,1,4
баба-повитуха,+,0,0,1,4
баба,+,0,0,1,2
бабка,+,0,0,2,3
сповитуха,+,0,0,1,4
баба-сповитуха,+,0,0,2,3
пупорізка,+,0,0,1,4
баба-пупорізка,+,0,0,1,4
акцент,0,0,2,0,5
наголос,0,0,2,0,4
наголошення,0,0,1,0,6
наголошування,0,0,1,0,6
притиск,0,0,4,0,4
вимова,0,0,1,0,6
підкреслення_чого,0,0,1,0,6
акцентувати,0,0,3,0,4
наголошувати,0,0,4,0,3
підкреслювати,0,0,5,0,3
робити_акцент,0,0,2,0,4
звертати_увагу,0,0,4,0,3
акцептувати,0,0,1,0,2
приймати,0,0,5,0,1
погоджуватися_платити,0,0,1,0,3
схвалювати,0,0,4,0,3
санкціонувати,0,0,4,0,3
благословляти,0,0,8,0,3
визнавати,A,0,1,1,1
погоджуватися_на,0,0,1,0,3
але,0,0,2,0,0
та,0,0,3,0,0
проте,0,0,3,0,0
ододначе,0,0,2,0,1
а,0,0,2,0,0
а_втім,0,0,2,0,1
а_проте,0,0,1,0,1
алеж,0,0,1,0,1
тільки,0,0,3,0,0
коли,0,0,2,0,0
алегоричний,A,0,1,1,3
образний,+,0,1,4,2
переносний,+,0,0,1,4
езопівський,U,0,0,0,4
на_здогад_буряків,U,0,0,0,4
алегорія,0,0,2,0,4
інакомовлення,0,0,1,0,5
іномовлення,0,0,1,0,5
мова_езопа,0,0,1,0,5
езопівська_мова,0,0,1,0,5
алея,0,0,1,0,3
просад,0,0,1,0,4
доріжка,0,0,1,0,2
хідник,A,0,1,1,3
бульвар,U,0,0,0,3
алейка,0,0,1,0,4
аліменти,U,0,0,0,3
утримання,A,0,1,1,2
аллах,+,0,0,2,3
бог,+,0,1,4,2
алмаз,+,0,0,2,4
діямант,+,0,0,1,4
брилянт,+,0,0,2,5
склоріз,+,0,0,1,5
самоцвіти,+,0,0,2,3
алюра,U,0,0,0,2
крок,+,0,1,3,2
хода,+,0,0,1,2
похід,0,0,4,2,2
ступа,U,0,0,0,1
алюр,U,0,0,0,3
алярм,0,0,10,1,3
ґвалт,0,0,2,0,3
сполох,0,0,4,0,3
паніка,0,0,7,1,3
шок,0,0,3,0,3
переполох,0,0,2,0,3
пересторога,0,0,1,0,3
сирена,0,0,1,0,4
дзвін,+,0,0,2,3
сигнал_тривоги,0,0,3,0,4
сос,0,0,3,0,2
неспокій,0,0,2,0,3
метушня,0,0,3,1,3
галас,0,0,5,3,3
крик,0,0,7,1,3
альбом,+,0,0,1,2
книга,+,0,0,1,1
книга_пам'ятних_записів,+,0,0,1,3
альков,0,0,2,0,3
ніша,0,0,5,0,3
заглиблення,0,0,3,0,2
алькоголік,+,0,0,1,5
пияк,+,0,0,4,5
пияка,+,0,0,4,5
п'яниця,+,0,0,1,4
пиворіз,+,0,0,2,5
брагун,+,0,0,2,5
алкаш,+,0,0,1,6
алькоголь,0,0,2,0,3
спирт,0,0,1,0,4
горілка,0,0,1,0,2
спиртне,0,0,1,0,4
хміль,0,0,2,0,4
зелений_змій,0,0,2,0,3
мед-горілка,0,0,1,0,4
мед-вино,0,0,1,0,4
отрута,0,0,1,0,2
альманах,+,0,0,1,3
збірка,A,0,1,1,3
антологія,+,0,0,1,4
річник,+,0,0,1,2
щорічник,+,0,0,1,4
квартальник,+,0,0,2,4
місячник,+,0,0,1,4
журнал,+,0,1,3,4
альтернатива,+,0,0,1,1
вибір,+,0,0,1,0
дилема,+,0,0,1,2
або-або,+,0,0,2,2
з_двох_одно,+,0,0,1,2
амазонка,U,0,0,0,-1
вершниця,U,0,0,0,-1
жінка-верхівець,U,0,0,0,-1
жінка-вершник,U,0,0,0,-1
сукня_амазонки,U,0,0,0,-1
амальгама,+,0,0,1,3
стоп,+,0,0,2,4
суміш,+,0,0,5,3
мішанина,+,0,0,1,2
вінеґрета,+,0,0,3,3
вінегрет,+,0,0,1,4
аматор,A,0,1,1,3
любитель,0,0,1,0,3
дилетант,0,0,1,0,4
охочий_до,+,0,0,1,2
нефахівець,0,0,1,0,4
непрофесіонал,U,0,0,0,4
амба,0,0,1,0,2
кінець,0,0,6,0,2
смерть,0,0,6,0,3
каюк,0,0,5,0,3
капут,0,0,4,0,3
шабаш,0,0,3,0,2
край,0,0,3,0,1
амінь,0,0,4,0,3
амбасада,+,0,0,2,3
посольство,+,0,0,1,2
представництво,+,0,0,1,2
повпредство,+,0,0,2,3
